Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,Day,Month,Year,CustomerName,State,City
B-25992," $8,059.00 "," $1,834.00 ",10,Electronics,Printers,Credit Card,05-07-2023,5,7,2023,Rebecca Huff,Illinois,Springfield
B-25477," $7,195.00 "," $1,665.00 ",7,Office Supplies,Markers,COD,05-07-2022,5,7,2022,Olivia Dickerson,New York,Buffalo
B-25189," $7,620.00 ", $125.00 ,4,Office Supplies,Paper,EMI,05-07-2021,5,7,2021,Brandi Garcia,California,San Francisco
B-26120," $2,101.00 ", $287.00 ,8,Office Supplies,Pens,COD,04-07-2020,4,7,2020,Kimberly Fuller,Ohio,Cleveland
B-26098," $4,146.00 ", $865.00 ,19,Furniture,Tables,EMI,04-07-2022,4,7,2022,Kyle Baker,Texas,Houston
B-26098," $3,793.00 ", $875.00 ,7,Furniture,Tables,EMI,04-07-2022,4,7,2022,Kyle Baker,Texas,Houston
B-26018," $3,098.00 ", $957.00 ,18,Furniture,Bookcases,COD,04-07-2024,4,7,2024,Whitney Stout,Texas,Austin
B-25138," $1,778.00 ", $285.00 ,4,Office Supplies,Pens,Credit Card,04-07-2020,4,7,2020,Sylvia Jenkins,New York,New York City
B-25555," $4,051.00 "," $1,848.00 ",12,Electronics,Phones,Credit Card,03-07-2023,3,7,2023,Jessica Richardson,California,San Diego
B-25555," $5,011.00 ", $866.00 ,11,Furniture,Bookcases,Credit Card,03-07-2023,3,7,2023,Jessica Richardson,California,San Diego
B-26287, $822.00 , $147.00 ,5,Furniture,Sofas,Credit Card,02-07-2024,2,7,2024,Renee Solomon,Florida,Tampa
B-26287," $2,684.00 ", $670.00 ,2,Office Supplies,Paper,COD,02-07-2024,2,7,2024,Renee Solomon,Florida,Tampa
B-26287," $2,483.00 ", $236.00 ,2,Electronics,Electronic Games,COD,02-07-2024,2,7,2024,Renee Solomon,Florida,Tampa
B-26287," $9,730.00 "," $2,341.00 ",2,Furniture,Chairs,EMI,02-07-2024,2,7,2024,Renee Solomon,Florida,Tampa
B-25792," $4,751.00 ", $781.00 ,9,Office Supplies,Paper,EMI,02-07-2023,2,7,2023,Kyle Jackson,New York,Buffalo
B-25742," $9,565.00 "," $1,691.00 ",3,Office Supplies,Paper,Debit Card,02-07-2024,2,7,2024,Taylor White,Illinois,Springfield
B-25742," $8,245.00 ", $324.00 ,11,Office Supplies,Paper,EMI,02-07-2024,2,7,2024,Taylor White,Illinois,Springfield
B-26554," $7,564.00 "," $3,463.00 ",5,Office Supplies,Paper,Credit Card,01-07-2024,1,7,2024,Connie Olson,Texas,Houston
B-26554," $3,409.00 "," $1,605.00 ",20,Electronics,Electronic Games,UPI,01-07-2024,1,7,2024,Connie Olson,Texas,Houston
B-26222," $8,706.00 "," $3,099.00 ",14,Office Supplies,Pens,Credit Card,29-06-2022,29,6,2022,Carol Mitchell,Illinois,Chicago
B-26222," $4,708.00 ", $696.00 ,14,Electronics,Electronic Games,Credit Card,29-06-2022,29,6,2022,Carol Mitchell,Illinois,Chicago
B-26222," $8,089.00 "," $3,132.00 ",17,Furniture,Chairs,COD,29-06-2022,29,6,2022,Carol Mitchell,Illinois,Chicago
B-26776," $4,975.00 "," $1,330.00 ",14,Electronics,Printers,UPI,27-06-2023,27,6,2023,David Padilla,Florida,Miami
B-26776," $9,726.00 "," $1,275.00 ",5,Electronics,Electronic Games,UPI,27-06-2023,27,6,2023,David Padilla,Florida,Miami
B-26185," $1,591.00 ", $727.00 ,5,Electronics,Electronic Games,Credit Card,27-06-2022,27,6,2022,Emily Gill,Illinois,Springfield
B-25430," $7,169.00 "," $2,385.00 ",11,Furniture,Sofas,COD,27-06-2021,27,6,2021,Michael Rivera,California,Los Angeles
B-25430," $4,046.00 ", $417.00 ,18,Furniture,Chairs,Credit Card,27-06-2021,27,6,2021,Michael Rivera,California,Los Angeles
B-25131," $9,654.00 "," $4,111.00 ",1,Office Supplies,Paper,UPI,27-06-2022,27,6,2022,Timothy Murphy,California,San Francisco
B-25131," $3,112.00 "," $1,065.00 ",20,Office Supplies,Binders,COD,27-06-2022,27,6,2022,Timothy Murphy,California,San Francisco
B-26586," $2,239.00 ", $828.00 ,1,Electronics,Printers,UPI,26-06-2023,26,6,2023,Michael Gallegos,California,Los Angeles
B-26586," $2,450.00 "," $1,002.00 ",4,Electronics,Phones,Debit Card,26-06-2023,26,6,2023,Michael Gallegos,California,Los Angeles
B-25594," $2,931.00 ", $212.00 ,7,Electronics,Electronic Games,Credit Card,26-06-2024,26,6,2024,Michael Stewart,Illinois,Peoria
B-26938," $3,281.00 ", $471.00 ,7,Furniture,Sofas,EMI,25-06-2023,25,6,2023,Jacob Guzman,Illinois,Peoria
B-26212," $8,667.00 "," $1,266.00 ",6,Office Supplies,Paper,Debit Card,25-06-2024,25,6,2024,Janet Carlson,Florida,Miami
B-26212," $8,850.00 ", $279.00 ,13,Office Supplies,Markers,Debit Card,25-06-2024,25,6,2024,Janet Carlson,Florida,Miami
B-25965, $544.00 , $272.00 ,2,Electronics,Laptops,Debit Card,25-06-2023,25,6,2023,Michael Nash,New York,Buffalo
B-25465, $717.00 , $158.00 ,16,Furniture,Tables,Credit Card,24-06-2020,24,6,2020,Steven Frey,Florida,Miami
B-25465, $508.00 , $177.00 ,17,Furniture,Sofas,UPI,24-06-2020,24,6,2020,Steven Frey,Florida,Miami
B-25441," $9,914.00 "," $3,858.00 ",16,Furniture,Sofas,Credit Card,24-06-2022,24,6,2022,Jeffrey Weber,New York,Buffalo
B-25441," $5,470.00 ", $292.00 ,7,Office Supplies,Pens,Debit Card,24-06-2022,24,6,2022,Jeffrey Weber,New York,Buffalo
B-25441," $1,496.00 ", $662.00 ,17,Furniture,Bookcases,UPI,24-06-2022,24,6,2022,Jeffrey Weber,New York,Buffalo
B-26975," $1,755.00 ", $495.00 ,18,Office Supplies,Pens,UPI,23-06-2024,23,6,2024,Elizabeth Gonzalez,California,San Diego
B-26975," $8,020.00 "," $3,898.00 ",20,Electronics,Electronic Games,EMI,23-06-2024,23,6,2024,Elizabeth Gonzalez,California,San Diego
B-26975, $622.00 , $218.00 ,19,Furniture,Bookcases,Credit Card,23-06-2024,23,6,2024,Elizabeth Gonzalez,California,San Diego
B-26909," $7,786.00 "," $1,202.00 ",4,Furniture,Sofas,EMI,23-06-2020,23,6,2020,Daniel Brooks,Illinois,Peoria
B-26743," $7,684.00 "," $1,157.00 ",12,Furniture,Sofas,COD,23-06-2020,23,6,2020,Jacob Carpenter,New York,Buffalo
B-26928," $2,553.00 ", $907.00 ,6,Electronics,Laptops,Credit Card,22-06-2023,22,6,2023,William Carr,Texas,Dallas
B-25789," $3,659.00 ", $379.00 ,5,Furniture,Bookcases,UPI,22-06-2024,22,6,2024,John Silva,California,Los Angeles
B-26191," $8,994.00 "," $1,481.00 ",15,Electronics,Phones,Credit Card,21-06-2020,21,6,2020,James Bonilla,California,San Diego
B-25317," $2,472.00 ", $211.00 ,5,Electronics,Printers,COD,21-06-2020,21,6,2020,Sharon Russell,California,San Diego
B-25972," $4,911.00 ", $186.00 ,20,Electronics,Phones,Debit Card,19-06-2022,19,6,2022,Willie Huynh,New York,Buffalo
B-25972, $531.00 , $189.00 ,20,Furniture,Bookcases,Debit Card,19-06-2022,19,6,2022,Willie Huynh,New York,Buffalo
B-26613," $2,701.00 ", $322.00 ,11,Electronics,Printers,UPI,18-06-2022,18,6,2022,Amber Moore,New York,New York City
B-26613," $7,273.00 "," $2,702.00 ",18,Office Supplies,Paper,COD,18-06-2022,18,6,2022,Amber Moore,New York,New York City
B-26470," $3,090.00 ", $573.00 ,6,Furniture,Tables,EMI,18-06-2021,18,6,2021,Christine Mosley,Ohio,Cincinnati
B-26470," $9,683.00 "," $1,014.00 ",5,Electronics,Printers,UPI,18-06-2021,18,6,2021,Christine Mosley,Ohio,Cincinnati
B-25836," $2,695.00 ", $914.00 ,15,Furniture,Bookcases,Debit Card,17-06-2021,17,6,2021,Jesus Hernandez,California,Los Angeles
B-25004," $9,965.00 "," $3,033.00 ",16,Office Supplies,Markers,COD,17-06-2020,17,6,2020,Jennifer Marshall,California,San Francisco
B-26554," $7,564.00 "," $3,463.00 ",5,Office Supplies,Paper,Credit Card,16-06-2024,16,6,2024,Louis Jimenez,Florida,Tampa
B-26554," $3,409.00 "," $1,605.00 ",20,Electronics,Electronic Games,UPI,16-06-2024,16,6,2024,Louis Jimenez,Florida,Tampa
B-26528," $2,663.00 ", $64.00 ,19,Furniture,Sofas,COD,16-06-2024,16,6,2024,Donald Hernandez,California,San Francisco
B-26453," $1,231.00 ", $214.00 ,20,Electronics,Laptops,Debit Card,16-06-2020,16,6,2020,Jordan Hahn,New York,Rochester
B-25243," $7,733.00 "," $2,784.00 ",15,Furniture,Tables,EMI,16-06-2024,16,6,2024,Cory Evans,Florida,Orlando
B-25243," $8,524.00 ", $154.00 ,14,Furniture,Tables,COD,16-06-2024,16,6,2024,Cory Evans,Florida,Orlando
B-25243," $6,113.00 "," $2,508.00 ",6,Electronics,Laptops,UPI,16-06-2024,16,6,2024,Cory Evans,Florida,Orlando
B-25243," $6,187.00 "," $2,344.00 ",15,Furniture,Bookcases,EMI,16-06-2024,16,6,2024,Cory Evans,Florida,Orlando
B-26805," $7,664.00 "," $1,753.00 ",19,Electronics,Phones,Debit Card,15-06-2023,15,6,2023,Heather Gray,Ohio,Cincinnati
B-26675," $6,499.00 "," $2,189.00 ",18,Electronics,Electronic Games,EMI,15-06-2024,15,6,2024,Daniel Price,New York,New York City
B-26508," $9,894.00 "," $3,698.00 ",20,Office Supplies,Paper,EMI,15-06-2021,15,6,2021,Eric Stevens,Florida,Miami
B-26508," $9,204.00 "," $3,289.00 ",16,Electronics,Laptops,Credit Card,15-06-2021,15,6,2021,Eric Stevens,Florida,Miami
B-25873," $2,684.00 ", $713.00 ,2,Electronics,Electronic Games,UPI,15-06-2024,15,6,2024,Meghan Ballard,New York,New York City
B-25658," $1,290.00 ", $204.00 ,12,Office Supplies,Markers,UPI,15-06-2024,15,6,2024,Alison Martin,New York,Buffalo
B-25966," $6,093.00 "," $3,042.00 ",9,Furniture,Bookcases,Debit Card,14-06-2021,14,6,2021,Paul Taylor,California,San Francisco
B-26136," $9,144.00 "," $2,220.00 ",18,Office Supplies,Binders,Credit Card,13-06-2021,13,6,2021,Ronald Good,Florida,Miami
B-25991," $3,436.00 ", $933.00 ,3,Electronics,Electronic Games,Credit Card,13-06-2021,13,6,2021,Kyle Hernandez,Texas,Dallas
B-25620, $721.00 , $258.00 ,13,Electronics,Laptops,Debit Card,13-06-2022,13,6,2022,Micheal Graham,New York,Buffalo
B-25620," $8,364.00 "," $3,055.00 ",17,Electronics,Laptops,Credit Card,13-06-2022,13,6,2022,Micheal Graham,New York,Buffalo
B-25620," $5,234.00 "," $2,021.00 ",15,Furniture,Bookcases,EMI,13-06-2022,13,6,2022,Micheal Graham,New York,Buffalo
B-25325," $5,031.00 ", $714.00 ,4,Furniture,Tables,Credit Card,12-06-2024,12,6,2024,Jean Jackson,California,San Francisco
B-25325," $3,944.00 "," $1,559.00 ",18,Electronics,Phones,Credit Card,12-06-2024,12,6,2024,Jean Jackson,California,San Francisco
B-25325," $6,711.00 "," $1,045.00 ",12,Office Supplies,Pens,Credit Card,12-06-2024,12,6,2024,Jean Jackson,California,San Francisco
B-25325," $6,295.00 "," $2,469.00 ",14,Office Supplies,Binders,EMI,12-06-2024,12,6,2024,Jean Jackson,California,San Francisco
B-26678," $6,934.00 "," $1,226.00 ",1,Electronics,Electronic Games,Debit Card,11-06-2021,11,6,2021,Mr. Jack Mercado,Ohio,Cincinnati
B-25986," $1,314.00 ", $457.00 ,8,Furniture,Sofas,EMI,11-06-2021,11,6,2021,Tyrone White,California,San Diego
B-26332," $9,835.00 "," $2,571.00 ",16,Furniture,Tables,COD,10-06-2022,10,6,2022,George Foster,Texas,Dallas
B-26332," $9,691.00 "," $3,056.00 ",13,Office Supplies,Markers,Credit Card,10-06-2022,10,6,2022,George Foster,Texas,Dallas
B-26332," $7,826.00 "," $1,221.00 ",14,Furniture,Bookcases,UPI,10-06-2022,10,6,2022,George Foster,Texas,Dallas
B-25898," $7,091.00 "," $2,317.00 ",10,Furniture,Sofas,Credit Card,09-06-2022,9,6,2022,Monica Lee,California,San Diego
B-26576," $8,218.00 "," $1,430.00 ",19,Furniture,Bookcases,Credit Card,08-06-2023,8,6,2023,William Walters,California,San Francisco
B-26357," $9,879.00 "," $4,930.00 ",15,Electronics,Laptops,Debit Card,08-06-2023,8,6,2023,Brandi Vasquez,New York,Rochester
B-26213," $1,523.00 ", $234.00 ,3,Furniture,Sofas,UPI,08-06-2023,8,6,2023,Terri Madden,New York,Rochester
B-26213," $9,073.00 ", $424.00 ,7,Electronics,Electronic Games,Debit Card,08-06-2023,8,6,2023,Terri Madden,New York,Rochester
B-25695," $1,239.00 ", $575.00 ,17,Electronics,Laptops,UPI,08-06-2022,8,6,2022,Sarah Flores,Illinois,Springfield
B-25695," $1,262.00 ", $515.00 ,16,Electronics,Electronic Games,EMI,08-06-2022,8,6,2022,Sarah Flores,Illinois,Springfield
B-25441," $9,914.00 "," $3,858.00 ",16,Furniture,Sofas,Credit Card,08-06-2024,8,6,2024,Andrew Krueger,New York,Rochester
B-25441," $5,470.00 ", $292.00 ,7,Office Supplies,Pens,Debit Card,08-06-2024,8,6,2024,Andrew Krueger,New York,Rochester
B-25441," $1,496.00 ", $662.00 ,17,Furniture,Bookcases,UPI,08-06-2024,8,6,2024,Andrew Krueger,New York,Rochester
B-26890," $7,333.00 "," $1,576.00 ",4,Electronics,Laptops,Credit Card,07-06-2024,7,6,2024,Mr. Eric Lopez,New York,Buffalo
B-26750," $5,461.00 "," $1,214.00 ",7,Furniture,Sofas,Credit Card,07-06-2020,7,6,2020,Paul Zimmerman,New York,Rochester
B-25529," $1,626.00 ", $258.00 ,15,Office Supplies,Pens,EMI,07-06-2021,7,6,2021,Edward Johnson,Florida,Orlando
B-25159," $5,338.00 "," $1,354.00 ",16,Office Supplies,Markers,UPI,07-06-2023,7,6,2023,Evelyn Harris,New York,Buffalo
B-26324," $6,355.00 "," $1,335.00 ",15,Electronics,Electronic Games,Debit Card,06-06-2021,6,6,2021,Keith Reese,Texas,Austin
B-25953," $4,985.00 "," $1,920.00 ",10,Furniture,Bookcases,Credit Card,06-06-2022,6,6,2022,Nancy Sanchez,Illinois,Springfield
B-25953," $6,690.00 "," $1,001.00 ",19,Office Supplies,Binders,UPI,06-06-2022,6,6,2022,Nancy Sanchez,Illinois,Springfield
B-25166," $1,133.00 ", $73.00 ,17,Furniture,Chairs,UPI,06-06-2024,6,6,2024,Sarah Torres,California,San Diego
B-25166," $6,248.00 "," $1,168.00 ",19,Furniture,Bookcases,COD,06-06-2024,6,6,2024,Sarah Torres,California,San Diego
B-26844," $4,163.00 ", $897.00 ,14,Electronics,Electronic Games,COD,05-06-2021,5,6,2021,Marie Jefferson,Florida,Orlando
B-25873," $2,684.00 ", $713.00 ,2,Electronics,Electronic Games,UPI,05-06-2022,5,6,2022,Brian Wheeler,New York,Buffalo
B-25193," $8,974.00 "," $4,441.00 ",16,Electronics,Printers,EMI,05-06-2023,5,6,2023,Angela Todd,New York,New York City
B-26251, $883.00 , $127.00 ,7,Furniture,Chairs,COD,04-06-2023,4,6,2023,Brenda Murphy,California,San Francisco
B-26251," $4,539.00 "," $1,155.00 ",8,Furniture,Bookcases,Debit Card,04-06-2023,4,6,2023,Brenda Murphy,California,San Francisco
B-26251," $9,659.00 "," $2,226.00 ",16,Office Supplies,Binders,Debit Card,04-06-2023,4,6,2023,Brenda Murphy,California,San Francisco
B-26195, $874.00 , $235.00 ,15,Office Supplies,Binders,Debit Card,04-06-2021,4,6,2021,Christopher Johnson,Florida,Miami
B-25801," $6,390.00 "," $3,089.00 ",12,Office Supplies,Paper,COD,04-06-2022,4,6,2022,Kerri Andrews,California,San Francisco
B-25801," $6,829.00 "," $2,609.00 ",2,Electronics,Laptops,EMI,04-06-2022,4,6,2022,Kerri Andrews,California,San Francisco
B-26767," $6,724.00 "," $1,539.00 ",19,Furniture,Bookcases,COD,03-06-2021,3,6,2021,Nancy Keller,Texas,Dallas
B-26298," $2,082.00 ", $642.00 ,8,Electronics,Phones,EMI,02-06-2020,2,6,2020,Caitlin Hunt,New York,Rochester
B-26245," $4,172.00 ", $235.00 ,5,Office Supplies,Paper,EMI,02-06-2021,2,6,2021,Megan Morgan,Ohio,Cleveland
B-26114," $6,252.00 "," $1,377.00 ",2,Electronics,Printers,EMI,01-06-2023,1,6,2023,Sarah Montgomery,Illinois,Chicago
B-25889," $7,992.00 ", $893.00 ,12,Electronics,Laptops,Credit Card,31-05-2023,31,5,2023,Ashley Aguilar,Illinois,Chicago
B-25042," $6,903.00 ", $105.00 ,1,Furniture,Tables,COD,31-05-2024,31,5,2024,Spencer Spears,Illinois,Chicago
B-25042," $8,793.00 "," $3,010.00 ",7,Office Supplies,Pens,COD,31-05-2024,31,5,2024,Spencer Spears,Illinois,Chicago
B-26557," $6,864.00 "," $3,275.00 ",11,Furniture,Tables,Credit Card,30-05-2022,30,5,2022,Katherine Williams,Florida,Orlando
B-26557," $9,057.00 "," $1,888.00 ",19,Electronics,Printers,COD,30-05-2022,30,5,2022,Katherine Williams,Florida,Orlando
B-26557," $9,200.00 ", $809.00 ,13,Electronics,Laptops,COD,30-05-2022,30,5,2022,Katherine Williams,Florida,Orlando
B-25553," $9,380.00 ", $414.00 ,11,Electronics,Phones,UPI,30-05-2024,30,5,2024,Karen Johnson,New York,Rochester
B-25553," $4,080.00 ", $72.00 ,17,Office Supplies,Paper,COD,30-05-2024,30,5,2024,Karen Johnson,New York,Rochester
B-25553," $8,558.00 "," $1,644.00 ",18,Office Supplies,Binders,Credit Card,30-05-2024,30,5,2024,Karen Johnson,New York,Rochester
B-26739," $2,689.00 "," $1,330.00 ",3,Furniture,Tables,UPI,29-05-2024,29,5,2024,Brooke Gonzalez,Florida,Miami
B-26195, $874.00 , $235.00 ,15,Office Supplies,Binders,Debit Card,29-05-2023,29,5,2023,Bryan Brown,New York,Rochester
B-25383," $5,410.00 "," $2,456.00 ",8,Furniture,Chairs,Credit Card,29-05-2024,29,5,2024,Kayla Becker,California,Los Angeles
B-26419," $3,657.00 ", $163.00 ,1,Furniture,Sofas,UPI,28-05-2021,28,5,2021,John Stevens,California,San Francisco
B-25870," $5,557.00 "," $2,114.00 ",17,Electronics,Laptops,EMI,28-05-2021,28,5,2021,Angela Roberts,Ohio,Cleveland
B-25106," $9,090.00 "," $3,098.00 ",16,Electronics,Phones,Credit Card,28-05-2024,28,5,2024,Dr. Jennifer Benton DVM,Illinois,Springfield
B-25106, $851.00 , $356.00 ,11,Electronics,Electronic Games,Credit Card,28-05-2024,28,5,2024,Dr. Jennifer Benton DVM,Illinois,Springfield
B-26470," $3,090.00 ", $573.00 ,6,Furniture,Tables,EMI,27-05-2023,27,5,2023,Ashley Rodriguez,Texas,Austin
B-26470," $9,683.00 "," $1,014.00 ",5,Electronics,Printers,UPI,27-05-2023,27,5,2023,Ashley Rodriguez,Texas,Austin
B-25992," $8,572.00 "," $2,041.00 ",8,Furniture,Tables,EMI,27-05-2021,27,5,2021,Alicia Oneill,Illinois,Springfield
B-25992," $8,059.00 "," $1,834.00 ",10,Electronics,Printers,Credit Card,27-05-2021,27,5,2021,Alicia Oneill,Illinois,Springfield
B-25774," $8,861.00 "," $3,381.00 ",19,Office Supplies,Markers,Credit Card,27-05-2021,27,5,2021,Brandon Le,California,San Diego
B-25228," $6,061.00 "," $2,121.00 ",19,Electronics,Laptops,EMI,27-05-2021,27,5,2021,Jodi Wood,Ohio,Cleveland
B-25170," $1,031.00 ", $318.00 ,20,Electronics,Electronic Games,UPI,27-05-2022,27,5,2022,Matthew Gardner,Florida,Tampa
B-25170," $8,560.00 "," $2,166.00 ",19,Office Supplies,Binders,EMI,27-05-2022,27,5,2022,Matthew Gardner,Florida,Tampa
B-26792," $3,288.00 "," $1,477.00 ",3,Office Supplies,Pens,EMI,26-05-2024,26,5,2024,Andrew Macias,Texas,Austin
B-25697, $815.00 , $54.00 ,14,Furniture,Tables,Debit Card,25-05-2021,25,5,2021,Victoria Bryant MD,California,San Francisco
B-26896," $6,488.00 "," $1,591.00 ",18,Electronics,Printers,EMI,24-05-2023,24,5,2023,Morgan Mccarthy,Texas,Dallas
B-26522," $5,994.00 "," $2,826.00 ",9,Furniture,Bookcases,EMI,24-05-2023,24,5,2023,John Thomas,California,San Francisco
B-25762," $2,858.00 ", $482.00 ,13,Electronics,Electronic Games,COD,24-05-2024,24,5,2024,Jason Wilson,Texas,Austin
B-25502," $8,490.00 ", $800.00 ,1,Office Supplies,Pens,EMI,24-05-2020,24,5,2020,Tammy Day,New York,New York City
B-25369," $1,579.00 ", $602.00 ,9,Electronics,Laptops,Credit Card,24-05-2020,24,5,2020,Lauren Jones,Ohio,Cincinnati
B-25369," $3,760.00 "," $1,849.00 ",19,Furniture,Chairs,EMI,24-05-2020,24,5,2020,Lauren Jones,Ohio,Cincinnati
B-26734, $847.00 , $355.00 ,17,Furniture,Tables,COD,23-05-2022,23,5,2022,James Garcia,New York,Buffalo
B-26656," $8,055.00 ", $661.00 ,10,Electronics,Phones,EMI,23-05-2020,23,5,2020,Matthew Huff,California,San Diego
B-26656," $3,573.00 ", $562.00 ,7,Office Supplies,Pens,EMI,23-05-2020,23,5,2020,Matthew Huff,California,San Diego
B-25413," $2,465.00 ", $699.00 ,18,Office Supplies,Markers,Debit Card,22-05-2020,22,5,2020,James Williams,California,San Francisco
B-26789," $4,699.00 ", $103.00 ,12,Office Supplies,Binders,UPI,21-05-2024,21,5,2024,Cheryl Johnson,Ohio,Cincinnati
B-26138," $3,084.00 ", $611.00 ,19,Furniture,Bookcases,UPI,21-05-2024,21,5,2024,Carl Ryan,Texas,Dallas
B-26309," $6,672.00 "," $3,319.00 ",4,Furniture,Tables,UPI,20-05-2024,20,5,2024,John Jones,California,San Diego
B-26383," $7,967.00 "," $2,504.00 ",13,Electronics,Printers,EMI,19-05-2023,19,5,2023,Eddie Gonzales,Ohio,Cleveland
B-26383, $798.00 , $308.00 ,10,Electronics,Phones,Debit Card,19-05-2023,19,5,2023,Eddie Gonzales,Ohio,Cleveland
B-25983," $1,166.00 ", $349.00 ,11,Furniture,Tables,Credit Card,19-05-2024,19,5,2024,Jeffrey Kline,Florida,Miami
B-25983," $6,517.00 "," $1,581.00 ",10,Office Supplies,Paper,Debit Card,19-05-2024,19,5,2024,Jeffrey Kline,Florida,Miami
B-26153," $4,906.00 ", $975.00 ,7,Furniture,Tables,Debit Card,18-05-2022,18,5,2022,Laura Yu,Texas,Houston
B-25884," $9,538.00 "," $3,158.00 ",20,Electronics,Printers,Credit Card,18-05-2021,18,5,2021,Wanda West,Ohio,Cleveland
B-25884," $9,035.00 "," $1,227.00 ",14,Furniture,Chairs,EMI,18-05-2021,18,5,2021,Wanda West,Ohio,Cleveland
B-26454," $9,109.00 ", $586.00 ,17,Furniture,Sofas,EMI,17-05-2020,17,5,2020,Becky Leach,Florida,Miami
B-25681," $3,854.00 ", $245.00 ,19,Electronics,Laptops,COD,17-05-2022,17,5,2022,Robert Hill,Ohio,Columbus
B-26803," $7,957.00 ", $965.00 ,4,Furniture,Sofas,Credit Card,16-05-2022,16,5,2022,Elizabeth White,New York,Rochester
B-26803," $9,399.00 "," $1,949.00 ",12,Electronics,Printers,UPI,16-05-2022,16,5,2022,Elizabeth White,New York,Rochester
B-26366," $6,584.00 ", $371.00 ,6,Office Supplies,Markers,UPI,16-05-2021,16,5,2021,Kaitlin Garrison,Ohio,Columbus
B-26366," $4,706.00 ", $594.00 ,11,Office Supplies,Binders,COD,16-05-2021,16,5,2021,Kaitlin Garrison,Ohio,Columbus
B-26352," $4,936.00 ", $576.00 ,19,Furniture,Tables,COD,16-05-2022,16,5,2022,Annette Pierce,New York,Rochester
B-26352," $9,382.00 "," $1,085.00 ",3,Electronics,Printers,Debit Card,16-05-2022,16,5,2022,Annette Pierce,New York,Rochester
B-25326," $5,578.00 ", $277.00 ,16,Furniture,Tables,COD,16-05-2022,16,5,2022,Charles Smith,Ohio,Columbus
B-25780," $5,335.00 ", $322.00 ,15,Electronics,Electronic Games,COD,15-05-2022,15,5,2022,Jessica Greene,New York,New York City
B-25738," $9,909.00 "," $2,999.00 ",18,Office Supplies,Markers,COD,15-05-2021,15,5,2021,Albert Alexander Jr.,Ohio,Cleveland
B-25983," $1,166.00 ", $349.00 ,11,Furniture,Tables,Credit Card,14-05-2020,14,5,2020,Ryan Bullock,Florida,Tampa
B-25983," $6,517.00 "," $1,581.00 ",10,Office Supplies,Paper,Debit Card,14-05-2020,14,5,2020,Ryan Bullock,Florida,Tampa
B-25815," $8,531.00 "," $2,555.00 ",4,Electronics,Laptops,EMI,14-05-2022,14,5,2022,Jasmine Gibbs,Texas,Austin
B-25237," $5,250.00 ", $187.00 ,1,Office Supplies,Binders,COD,14-05-2023,14,5,2023,David Hamilton,Texas,Houston
B-25038, $738.00 , $342.00 ,2,Furniture,Chairs,Debit Card,14-05-2024,14,5,2024,Jeff Duncan,Ohio,Cincinnati
B-26145," $7,441.00 ", $867.00 ,12,Furniture,Sofas,COD,13-05-2020,13,5,2020,Robert Michael,Texas,Austin
B-25979," $9,562.00 ", $325.00 ,2,Electronics,Printers,Debit Card,13-05-2022,13,5,2022,Andrew Kirby,California,San Diego
B-25251," $2,895.00 ", $104.00 ,6,Furniture,Chairs,COD,13-05-2024,13,5,2024,Tiffany Parker,Texas,Houston
B-25251, $697.00 , $116.00 ,1,Furniture,Chairs,UPI,13-05-2024,13,5,2024,Tiffany Parker,Texas,Houston
B-25747," $7,131.00 ", $718.00 ,12,Electronics,Printers,UPI,12-05-2021,12,5,2021,Jessica Kidd,New York,Buffalo
B-25747," $2,962.00 "," $1,470.00 ",1,Electronics,Phones,COD,12-05-2021,12,5,2021,Jessica Kidd,New York,Buffalo
B-25747," $4,200.00 ", $855.00 ,10,Office Supplies,Markers,EMI,12-05-2021,12,5,2021,Jessica Kidd,New York,Buffalo
B-26942," $1,525.00 ", $185.00 ,12,Office Supplies,Pens,Debit Card,11-05-2024,11,5,2024,John Fields,Florida,Orlando
B-25873," $2,684.00 ", $713.00 ,2,Electronics,Electronic Games,UPI,11-05-2020,11,5,2020,William Rosario,Texas,Dallas
B-25777," $6,236.00 "," $2,839.00 ",7,Electronics,Printers,Credit Card,10-05-2022,10,5,2022,Chad Brown,Florida,Orlando
B-25363," $3,918.00 ", $749.00 ,8,Electronics,Laptops,Credit Card,10-05-2023,10,5,2023,Jamie Bradley,California,San Diego
B-26904, $594.00 , $67.00 ,19,Office Supplies,Paper,Debit Card,08-05-2024,8,5,2024,Devon Schmitt,Texas,Austin
B-25555," $4,051.00 "," $1,848.00 ",12,Electronics,Phones,Credit Card,08-05-2021,8,5,2021,Kimberly Warren,Ohio,Cincinnati
B-25555," $5,011.00 ", $866.00 ,11,Furniture,Bookcases,Credit Card,08-05-2021,8,5,2021,Kimberly Warren,Ohio,Cincinnati
B-25510," $2,478.00 ", $92.00 ,12,Furniture,Bookcases,COD,08-05-2023,8,5,2023,Jason Randolph,California,San Francisco
B-26587," $8,982.00 ", $448.00 ,17,Furniture,Sofas,UPI,07-05-2021,7,5,2021,Angela Lyons,New York,New York City
B-26587," $4,826.00 ", $562.00 ,5,Office Supplies,Paper,Debit Card,07-05-2021,7,5,2021,Angela Lyons,New York,New York City
B-25662," $5,346.00 "," $1,246.00 ",17,Furniture,Sofas,EMI,07-05-2022,7,5,2022,Lisa Lowe,Florida,Miami
